Surface,Winner,Loser,WRank,LRank,Wsets,Lsets,Comment,upset,year
Hard,Wawrinka S.,Gasquet R.,130,45,2,0,Completed,1,2023
Hard,Dimitrov G.,Hurkacz H.,28,10,2,0,Completed,1,2023
Hard,Griekspoor T.,Zverev A.,61,17,2,1,Completed,1,2023
Hard,Auger-Aliassime F.,Barrere G.,8,71,2,0,Completed,0,2023
Hard,Medvedev D.,Van De Zandschulp B.,11,35,2,0,Completed,0,2023
Hard,De Minaur A.,Cressy M.,25,40,2,1,Completed,0,2023
Hard,Sinner J.,Tsitsipas S.,14,3,2,0,Completed,1,2023
Hard,Dimitrov G.,De Minaur A.,28,25,2,1,Completed,1,2023
Hard,Medvedev D.,Auger-Aliassime F.,11,8,2,0,Completed,1,2023
Hard,Sinner J.,Wawrinka S.,14,130,2,0,Completed,0,2023
Hard,Griekspoor T.,Brouwer G.,61,160,2,0,Completed,0,2023
Hard,Medvedev D.,Dimitrov G.,11,28,2,0,Completed,0,2023
Hard,Sinner J.,Griekspoor T.,14,61,2,0,Completed,0,2023
Hard,Medvedev D.,Sinner J.,11,14,2,1,Completed,0,2023
Hard,O Connell C.,Verdasco F.,94,154,2,1,Completed,0,2023
Hard,Broady L.,Krutykh O.,147,167,2,1,Completed,0,2023
Hard,Murray A.,Sonego L.,70,71,2,1,Completed,0,2023
Hard,Davidovich Fokina A.,Lestienne C.,31,53,2,0,Completed,0,2023
Hard,Griekspoor T.,Halys Q.,40,64,2,1,Completed,0,2023
Hard,Van De Zandschulp B.,Ivashka I.,34,79,2,0,Completed,0,2023
Hard,Ruusuvuori E.,Evans D.,51,29,2,0,Completed,1,2023
Hard,Muller A.,Basilashvili N.,170,113,2,1,Completed,1,2023
Hard,Kwon S.W.,Shelbayh A.,68,276,2,1,Completed,0,2023
Hard,Lehecka J.,Dzumhur D.,52,213,2,0,Completed,0,2023
Hard,Bautista Agut R.,Fucsovics M.,28,78,2,1,Completed,0,2023
Hard,Auger-Aliassime F.,Kubler J.,9,74,2,1,Completed,0,2023
Hard,Lehecka J.,Ruusuvuori E.,52,51,2,0,Completed,1,2023
Hard,Muller A.,Van De Zandschulp B.,170,34,2,0,Completed,1,2023
Hard,Rublev A.,Griekspoor T.,5,40,2,1,Completed,0,2023
Hard,Davidovich Fokina A.,Kwon S.W.,31,68,2,0,Completed,0,2023
Hard,Murray A.,Zverev A.,70,16,2,1,Completed,1,2023
Hard,O Connell C.,Bautista Agut R.,94,28,2,1,Completed,1,2023
Hard,Medvedev D.,Broady L.,8,147,2,0,Completed,0,2023
Hard,Lehecka J.,Rublev A.,52,5,2,1,Completed,1,2023
Hard,Murray A.,Muller A.,70,170,2,1,Completed,0,2023
Hard,Medvedev D.,O Connell C.,8,94,2,1,Completed,0,2023
Hard,Auger-Aliassime F.,Davidovich Fokina A.,9,31,2,0,Completed,0,2023
Hard,Murray A.,Lehecka J.,70,52,2,1,Completed,1,2023
Hard,Medvedev D.,Auger-Aliassime F.,8,9,2,0,Completed,0,2023
Hard,Medvedev D.,Murray A.,8,70,2,0,Completed,0,2023
Hard,Bublik A.,Krajinovic F.,50,67,2,1,Completed,0,2023
Hard,Bonzi B.,Van Assche L.,60,146,2,0,Completed,0,2023
Hard,Wawrinka S.,Bergs Z.,105,132,2,1,Completed,0,2023
Hard,Brouwer G.,Ymer E.,116,172,2,1,Completed,0,2023
Hard,Barrere G.,Huesler M.A.,58,48,2,0,Completed,1,2023
Hard,Cressy M.,Blancaneaux G.,37,152,2,1,Completed,0,2023
Hard,Gasquet R.,Lokoli L.,43,173,2,1,Completed,0,2023
Hard,Goffin D.,Klein L.,41,142,2,0,Completed,0,2023
Hard,Ritschard A.,Andujar P.,187,211,2,0,Completed,0,2023
Hard,Riedi L.,Rinderknech A.,133,72,2,0,Completed,1,2023
Hard,Ymer M.,Albot R.,69,99,2,0,Completed,0,2023
Hard,Fils A.,Safiullin R.,118,97,2,0,Completed,1,2023
Hard,Bonzi B.,Cressy M.,60,37,2,1,Completed,1,2023
Hard,Bublik A.,Barrere G.,50,58,2,0,Completed,0,2023
Hard,Wawrinka S.,Gasquet R.,105,43,2,1,Completed,1,2023
Hard,Hurkacz H.,Riedi L.,11,133,2,1,Completed,0,2023
Hard,Dimitrov G.,Brouwer G.,25,116,2,0,Completed,0,2023
Hard,De Minaur A.,Ritschard A.,23,187,2,0,Completed,0,2023
Hard,Hurkacz H.,Ymer M.,11,69,2,1,Completed,0,2023
Hard,Bublik A.,Dimitrov G.,50,25,2,1,Completed,1,2023
Hard,Fils A.,Wawrinka S.,118,105,2,0,Completed,1,2023
Hard,Bonzi B.,De Minaur A.,60,23,2,0,Completed,1,2023
Hard,Hurkacz H.,Bublik A.,11,50,2,0,Completed,0,2023
Hard,Bonzi B.,Fils A.,60,118,2,0,Completed,0,2023
Hard,Hurkacz H.,Bonzi B.,11,60,2,0,Completed,0,2023
Clay,Dellien H.,Sousa J.,111,143,2,0,Completed,0,2023
Clay,Molcan A.,Fonseca J.,54,827,2,0,Completed,0,2023
Clay,Martinez P.,Garin C.,76,98,2,0,Completed,0,2023
Clay,Monteiro T.,Thiem D.,83,96,2,1,Completed,0,2023
Clay,Jarry N.,Musetti L.,139,18,2,0,Completed,1,2023
Clay,Cerundolo F.,Carballes Baena R.,33,73,2,1,Completed,0,2023
Clay,Galan D.E.,Cachin P.,88,59,2,0,Completed,1,2023
Clay,Varillas J.P.,Gaston H.,81,106,2,0,Completed,0,2023
Clay,Norrie C.,Cerundolo J.M.,13,107,2,0,Completed,0,2023
Clay,Zapata Miralles B.,Munar J.,63,66,2,0,Completed,0,2023
Clay,Lajovic D.,Schwartzman D.,80,38,2,0,Completed,1,2023
Clay,Ramos-Vinolas A.,Etcheverry T.,47,75,2,1,Completed,0,2023
Clay,Fognini F.,Barrios M.,86,196,2,0,Completed,0,2023
Clay,Alcaraz C.,Alves M.,2,556,2,0,Completed,0,2023
Clay,Baez S.,Bellucci T.,35,915,2,0,Completed,0,2023
Clay,Dellien H.,Molcan A.,111,54,2,1,Completed,1,2023
Clay,Norrie C.,Monteiro T.,13,83,2,0,Completed,0,2023
Clay,Zapata Miralles B.,Cerundolo F.,63,33,2,1,Completed,1,2023
Clay,Ramos-Vinolas A.,Galan D.E.,47,88,2,0,Completed,0,2023
Clay,Jarry N.,Martinez P.,139,76,2,0,Completed,1,2023
Clay,Baez S.,Varillas J.P.,35,81,2,0,Completed,0,2023
Clay,Alcaraz C.,Fognini F.,2,86,2,1,Completed,0,2023
Clay,Lajovic D.,Djere L.,80,57,2,0,Completed,1,2023
Clay,Zapata Miralles B.,Ramos-Vinolas A.,63,47,2,1,Completed,1,2023
Clay,Norrie C.,Dellien H.,13,111,2,1,Completed,0,2023
Clay,Alcaraz C.,Lajovic D.,2,80,2,0,Completed,0,2023
Clay,Jarry N.,Baez S.,139,35,2,0,Completed,1,2023
Clay,Norrie C.,Zapata Miralles B.,13,63,2,1,Completed,0,2023
Clay,Alcaraz C.,Jarry N.,2,139,2,1,Completed,0,2023
Clay,Norrie C.,Alcaraz C.,13,2,2,1,Completed,1,2023
Hard,Mmoh M.,Giron M.,86,69,2,0,Completed,1,2023
Hard,Fritz T.,Isner J.,5,38,2,1,Completed,0,2023
Hard,Shapovalov D.,Kecmanovic M.,30,31,2,1,Completed,0,2023
Hard,Rune H.,Shelton B.,10,41,2,1,Completed,0,2023
Hard,Lopez F.,Eubanks C.,1035,105,2,0,Completed,1,2023
Hard,Tiafoe F.,Nishioka Y.,15,34,2,0,Completed,0,2023
Hard,Daniel T.,Wolf J.J.,125,44,2,0,Completed,1,2023
Hard,Paul T.,Gomez E.,23,90,2,0,Completed,0,2023
Hard,Ruud C.,Andreozzi G.,4,342,2,1,Completed,0,2023
Hard,Borges N.,Chappell N.,85,432,2,0,Completed,0,2023
Hard,Ymer E.,Mannarino A.,170,64,2,1,Completed,1,2023
Hard,Nakashima B.,Altmaier D.,49,95,2,1,Completed,0,2023
Hard,Mcdonald M.,Darderi L.,62,184,2,0,Completed,0,2023
Hard,De Minaur A.,Pacheco Mendez R.,22,1244,2,0,Completed,0,2023
Hard,Mcdonald M.,Nakashima B.,62,49,2,0,Completed,1,2023
Hard,Tiafoe F.,Lopez F.,15,1035,2,0,Completed,0,2023
Hard,Daniel T.,Ruud C.,125,4,2,1,Completed,1,2023
Hard,De Minaur A.,Berrettini J.,22,842,2,0,Completed,0,2023
Hard,Berrettini M.,Ymer E.,24,170,2,0,Completed,0,2023
Hard,Fritz T.,Shapovalov D.,5,30,2,0,Completed,0,2023
Hard,Rune H.,Borges N.,10,85,2,0,Completed,0,2023
Hard,Paul T.,Mcdonald M.,23,62,2,0,Completed,0,2023
Hard,De Minaur A.,Daniel T.,22,125,2,0,Completed,0,2023
Hard,Fritz T.,Tiafoe F.,5,15,2,0,Completed,0,2023
Hard,Paul T.,Fritz T.,23,5,2,1,Completed,1,2023
Hard,De Minaur A.,Rune H.,22,10,2,1,Completed,1,2023
Hard,De Minaur A.,Paul T.,22,23,2,1,Completed,0,2023
Hard,Kokkinakis T.,Halys Q.,101,73,2,0,Completed,1,2023
Hard,Sonego L.,Huesler M.A.,67,51,2,0,Completed,1,2023
Hard,Griekspoor T.,Lestienne C.,39,56,2,1,Completed,0,2023
Hard,Davidovich Fokina A.,Jaziri M.,29,444,2,0,Completed,0,2023
Hard,Kotov P.,Popyrin A.,138,98,2,1,Completed,1,2023
Hard,Rublev A.,Krajinovic F.,6,70,2,0,Completed,0,2023
Hard,Zverev A.,Lehecka J.,16,47,2,1,Completed,0,2023
Hard,O Connell C.,Ruusuvuori E.,92,54,2,0,Completed,1,2023
Hard,Auger-Aliassime F.,Cressy M.,9,36,2,1,Completed,0,2023
Hard,Van De Zandschulp B.,Khachanov K.,33,14,2,0,Completed,1,2023
Hard,Ymer M.,Passaro F.,59,110,2,0,Completed,0,2023
Hard,Medvedev D.,Arnaldi M.,7,111,2,0,Completed,0,2023
Hard,Djokovic N.,Machac T.,1,130,2,1,Completed,0,2023
Hard,Hurkacz H.,Shevchenko A.,11,119,2,1,Completed,0,2023
Hard,Rublev A.,Davidovich Fokina A.,6,29,2,1,Completed,0,2023
Hard,Van De Zandschulp B.,Ymer M.,33,59,2,1,Completed,0,2023
Hard,Sonego L.,Auger-Aliassime F.,67,9,2,0,Completed,1,2023
Hard,Zverev A.,O Connell C.,16,92,2,0,Completed,0,2023
Hard,Coric B.,Kokkinakis T.,20,101,2,1,Completed,0,2023
Hard,Djokovic N.,Griekspoor T.,1,39,2,0,Completed,0,2023
Hard,Medvedev D.,Bublik A.,7,46,2,0,Completed,0,2023
Hard,Hurkacz H.,Kotov P.,11,138,2,0,Completed,0,2023
Hard,Zverev A.,Sonego L.,16,67,2,0,Completed,0,2023
Hard,Rublev A.,Van De Zandschulp B.,6,33,2,0,Completed,0,2023
Hard,Djokovic N.,Hurkacz H.,1,11,2,0,Completed,0,2023
Hard,Medvedev D.,Coric B.,7,20,2,0,Completed,0,2023
Hard,Rublev A.,Zverev A.,6,16,2,0,Completed,0,2023
Hard,Medvedev D.,Djokovic N.,7,1,2,0,Completed,1,2023
Hard,Medvedev D.,Rublev A.,7,6,2,0,Completed,1,2023
Clay,Hanfmann Y.,Martinez P.,153,117,2,0,Completed,1,2023
Clay,Cerundolo J.M.,Cachin P.,108,61,2,1,Completed,1,2023
Clay,Bonadio R.,Galan D.E.,182,83,2,0,Completed,1,2023
Clay,Munar J.,Tabilo A.,66,186,2,1,Completed,0,2023
Clay,Etcheverry T.,Fognini F.,76,82,2,0,Completed,0,2023
Clay,Monteiro T.,Ramos-Vinolas A.,84,50,2,1,Completed,1,2023
Clay,Lajovic D.,Ugo Carabelli C.,75,122,2,0,Completed,0,2023
Clay,Djere L.,Sousa J.,55,147,2,0,Completed,0,2023
Clay,Cecchinato M.,Bagnis F.,91,94,2,1,Completed,0,2023
Clay,Jarry N.,Varillas J.P.,87,77,2,0,Completed,1,2023
Clay,Garin C.,Thiem D.,100,99,2,0,Completed,1,2023
Clay,Hanfmann Y.,Carballes Baena R.,153,74,2,0,Completed,1,2023
Clay,Munar J.,Musetti L.,66,18,2,0,Completed,1,2023
Clay,Monteiro T.,Cecchinato M.,84,91,2,1,Completed,0,2023
Clay,Jarry N.,Schwartzman D.,87,37,2,1,Completed,1,2023
Clay,Lajovic D.,Cerundolo J.M.,75,108,2,1,Completed,0,2023
Clay,Djere L.,Bonadio R.,55,182,2,0,Completed,0,2023
Clay,Etcheverry T.,Cerundolo F.,76,32,2,1,Completed,1,2023
Clay,Baez S.,Garin C.,35,100,2,0,Completed,0,2023
Clay,Etcheverry T.,Lajovic D.,76,75,2,0,Completed,1,2023
Clay,Baez S.,Djere L.,35,55,2,0,Completed,0,2023
Clay,Munar J.,Monteiro T.,66,84,2,1,Completed,0,2023
Clay,Jarry N.,Hanfmann Y.,87,153,2,1,Completed,0,2023
Clay,Etcheverry T.,Baez S.,76,35,2,0,Completed,1,2023
Clay,Jarry N.,Munar J.,87,66,2,1,Completed,1,2023
Clay,Jarry N.,Etcheverry T.,87,76,2,1,Completed,1,2023
Hard,Humbert U.,Zapata Miralles B.,77,42,2,0,Completed,1,2023
Hard,Giron M.,Kovacevic A.,73,107,2,0,Completed,0,2023
Hard,Ivashka I.,Safiullin R.,85,113,2,0,Completed,0,2023
Hard,Otte O.,Djere L.,82,54,2,0,Completed,1,2023
Hard,Kubler J.,Sonego L.,75,60,2,0,Completed,1,2023
Hard,Nakashima B.,Isner J.,48,39,2,0,Completed,1,2023
Hard,Cachin P.,Basilashvili N.,66,118,2,0,Completed,0,2023
Hard,Daniel T.,Carballes Baena R.,103,79,2,0,Completed,1,2023
Hard,Garin C.,Galan D.E.,97,89,2,0,Completed,1,2023
Hard,Wu Y.,Munar J.,67,58,2,1,Completed,1,2023
Hard,Lehecka J.,Rinderknech A.,47,72,2,0,Completed,0,2023
Hard,Schwartzman D.,Coria F.,38,64,2,0,Completed,0,2023
Hard,Thompson J.,Monfils G.,87,210,2,0,Completed,0,2023
Hard,Tabilo A.,Marterer M.,187,156,2,0,Completed,1,2023
Hard,Wu T.L.,Bublik A.,175,46,2,0,Completed,1,2023
Hard,Mcdonald M.,Krajinovic F.,53,74,2,0,Completed,0,2023
Hard,Struff J.L.,Halys Q.,134,81,2,1,Completed,1,2023
Hard,Draper J.,Riedi L.,56,135,2,0,Completed,0,2023
Hard,Wawrinka S.,Vukic A.,100,186,2,1,Completed,0,2023
Hard,Pella G.,Monteiro T.,739,78,2,1,Completed,1,2023
Hard,Kokkinakis T.,Holt B.,94,193,2,0,Completed,0,2023
Hard,Shelton B.,Fognini F.,41,88,2,0,Completed,0,2023
Hard,Fucsovics M.,Wolf J.J.,84,44,2,1,Completed,1,2023
Hard,Molcan A.,Ramos-Vinolas A.,63,50,2,0,Completed,1,2023
Hard,Murray A.,Etcheverry T.,55,61,2,1,Completed,0,2023
Hard,Martinez P.,Huesler M.A.,120,51,2,1,Completed,1,2023
Hard,Hijikata R.,Ymer M.,130,57,2,0,Completed,1,2023
Hard,Gasquet R.,Gojo B.,43,121,2,1,Completed,0,2023
Hard,Mannarino A.,Thiem D.,68,102,2,1,Completed,0,2023
Hard,Sock J.,Barrere G.,154,65,2,0,Completed,1,2023
Hard,Popyrin A.,Zhang Zh.,101,93,2,1,Completed,1,2023
Hard,Norrie C.,Wu T.L.,12,175,2,0,Completed,0,2023
Hard,Garin C.,Nishioka Y.,97,34,2,0,Completed,1,2023
Hard,Ruud C.,Schwartzman D.,4,38,2,0,Completed,0,2023
Hard,Ruusuvuori E.,Bautista Agut R.,59,27,2,0,Completed,1,2023
Hard,Thompson J.,Tsitsipas S.,87,3,2,1,Completed,1,2023
Hard,Tabilo A.,Cressy M.,187,37,2,0,Completed,1,2023
Hard,Davidovich Fokina A.,Wu Y.,28,67,2,0,Completed,0,2023
Hard,Zverev A.,Cachin P.,14,66,2,0,Completed,0,2023
Hard,Humbert U.,Shapovalov D.,77,30,2,0,Completed,1,2023
Hard,Daniel T.,Berrettini M.,103,23,2,1,Completed,1,2023
Hard,Khachanov K.,Otte O.,15,82,2,0,Completed,0,2023
Hard,Medvedev D.,Nakashima B.,6,48,2,0,Completed,0,2023
Hard,Tiafoe F.,Giron M.,16,73,2,0,Completed,0,2023
Hard,Rublev A.,Lehecka J.,7,47,2,0,Completed,0,2023
Hard,Draper J.,Evans D.,56,29,2,0,Completed,1,2023
Hard,Sinner J.,Gasquet R.,13,43,2,0,Completed,0,2023
Hard,Auger-Aliassime F.,Martinez P.,10,120,2,0,Completed,0,2023
Hard,Wawrinka S.,Kecmanovic M.,100,31,2,0,Completed,1,2023
Hard,Molcan A.,Coric B.,63,20,2,0,Completed,1,2023
Hard,Paul T.,Struff J.L.,19,134,2,0,Completed,0,2023
Hard,Fucsovics M.,De Minaur A.,84,18,2,0,Completed,1,2023
Hard,Murray A.,Albot R.,55,109,2,0,Completed,0,2023
Hard,Cerundolo F.,Sock J.,32,154,2,1,Completed,0,2023
Hard,Griekspoor T.,Pella G.,36,739,2,0,Completed,0,2023
Hard,Fritz T.,Shelton B.,5,41,2,1,Completed,0,2023
Hard,Mannarino A.,Musetti L.,68,21,2,0,Completed,1,2023
Hard,Hurkacz H.,Popyrin A.,11,101,2,0,Completed,0,2023
Hard,Baez S.,Hijikata R.,35,130,2,0,Completed,0,2023
Hard,Rune H.,Mcdonald M.,8,53,2,0,Completed,0,2023
Hard,Alcaraz C.,Kokkinakis T.,2,94,2,0,Completed,0,2023
Hard,Garin C.,Ruud C.,97,4,2,0,Completed,1,2023
Hard,Norrie C.,Daniel T.,12,103,2,1,Completed,0,2023
Hard,Zverev A.,Ruusuvuori E.,14,59,2,1,Completed,0,2023
Hard,Davidovich Fokina A.,Khachanov K.,28,15,2,1,Completed,1,2023
Hard,Tiafoe F.,Kubler J.,16,75,2,0,Completed,0,2023
Hard,Rublev A.,Humbert U.,7,77,2,0,Completed,0,2023
Hard,Medvedev D.,Ivashka I.,6,85,2,1,Completed,0,2023
Hard,Tabilo A.,Thompson J.,187,87,2,0,Completed,1,2023
Hard,Paul T.,Hurkacz H.,19,11,2,1,Completed,1,2023
Hard,Auger-Aliassime F.,Cerundolo F.,10,32,2,0,Completed,0,2023
Hard,Wawrinka S.,Rune H.,100,8,2,1,Completed,1,2023
Hard,Fucsovics M.,Molcan A.,84,63,2,0,Completed,1,2023
Hard,Fritz T.,Baez S.,5,35,2,0,Completed,0,2023
Hard,Sinner J.,Mannarino A.,13,68,2,0,Completed,0,2023
Hard,Draper J.,Murray A.,56,55,2,0,Completed,1,2023
Hard,Alcaraz C.,Griekspoor T.,2,36,2,0,Completed,0,2023
Hard,Davidovich Fokina A.,Garin C.,28,97,2,0,Completed,0,2023
Hard,Medvedev D.,Zverev A.,6,14,2,1,Completed,0,2023
Hard,Norrie C.,Rublev A.,12,7,2,0,Completed,1,2023
Hard,Fritz T.,Fucsovics M.,5,84,2,0,Completed,0,2023
Hard,Tiafoe F.,Tabilo A.,16,187,2,0,Completed,0,2023
Hard,Sinner J.,Wawrinka S.,13,100,2,0,Completed,0,2023
Hard,Auger-Aliassime F.,Paul T.,10,19,2,1,Completed,0,2023
Hard,Tiafoe F.,Norrie C.,16,12,2,0,Completed,1,2023
Hard,Medvedev D.,Davidovich Fokina A.,6,28,2,0,Completed,0,2023
Hard,Sinner J.,Fritz T.,13,5,2,1,Completed,1,2023
Hard,Alcaraz C.,Auger-Aliassime F.,2,10,2,0,Completed,0,2023
Hard,Medvedev D.,Tiafoe F.,6,16,2,0,Completed,0,2023
Hard,Alcaraz C.,Sinner J.,2,13,2,0,Completed,0,2023
Hard,Alcaraz C.,Medvedev D.,2,6,2,0,Completed,0,2023
Hard,Nakashima B.,Otte O.,45,85,2,0,Completed,0,2023
Hard,Huesler M.A.,Ramos-Vinolas A.,47,51,2,1,Completed,0,2023
Hard,Bagnis F.,Meligeni Alves F.,100,164,2,1,Completed,0,2023
Hard,Fucsovics M.,Cachin P.,74,63,2,0,Completed,1,2023
Hard,Pella G.,Varillas J.P.,581,88,2,1,Completed,1,2023
Hard,Djere L.,Vukic A.,58,168,2,0,Completed,0,2023
Hard,Wolf J.J.,Bublik A.,50,48,2,0,Completed,1,2023
Hard,Ivashka I.,Altmaier D.,80,114,2,0,Completed,0,2023
Hard,Lajovic D.,Murray A.,76,52,2,0,Completed,1,2023
Hard,Ruusuvuori E.,Borges N.,54,68,2,0,Completed,0,2023
Hard,Wu Y.,Edmund K.,64,544,2,0,Completed,0,2023
Hard,Struff J.L.,Fognini F.,103,91,2,1,Completed,1,2023
Hard,Nava E.,Isner J.,182,46,2,0,Completed,1,2023
Hard,Kovacevic A.,Munar J.,102,66,2,1,Completed,1,2023
Hard,Lehecka J.,Coria F.,44,67,2,0,Completed,0,2023
Hard,Halys Q.,Martinez P.,79,121,2,0,Completed,0,2023
Hard,Garin C.,Giron M.,82,71,2,1,Completed,1,2023
Hard,Mannarino A.,Shang J.,62,181,2,1,Completed,0,2023
Hard,Molcan A.,Thompson J.,56,83,2,1,Completed,0,2023
Hard,Eubanks C.,Kudla D.,119,122,2,0,Completed,0,2023
Hard,Mcdonald M.,Galan D.E.,55,89,2,0,Completed,0,2023
Hard,Watanuki Y.,Paire B.,123,170,2,0,Completed,0,2023
Hard,Gasquet R.,O Connell C.,40,86,2,1,Completed,0,2023
Hard,Monteiro T.,Kubler J.,81,70,2,0,Completed,1,2023
Hard,Barrere G.,Safiullin R.,65,104,2,1,Completed,0,2023
Hard,Etcheverry T.,Kotov P.,73,117,2,0,Completed,0,2023
Hard,Sonego L.,Thiem D.,59,106,2,0,Completed,0,2023
Hard,Kokkinakis T.,Bergs Z.,94,135,2,1,Completed,0,2023
Hard,Ruusuvuori E.,Bautista Agut R.,54,28,2,0,Completed,1,2023
Hard,Shapovalov D.,Pella G.,30,581,2,1,Completed,0,2023
Hard,Rublev A.,Wolf J.J.,7,50,2,0,Completed,0,2023
Hard,Sinner J.,Djere L.,11,58,2,0,Completed,0,2023
Hard,Schwartzman D.,Wu Y.,38,64,2,0,Completed,0,2023
Hard,Van De Zandschulp B.,Popyrin A.,32,93,2,1,Completed,0,2023
Hard,Paul T.,Huesler M.A.,19,47,2,1,Completed,0,2023
Hard,Fritz T.,Nava E.,10,182,2,0,Completed,0,2023
Hard,Kecmanovic M.,Humbert U.,35,78,2,1,Completed,0,2023
Hard,Dimitrov G.,Struff J.L.,27,103,2,1,Completed,0,2023
Hard,Alcaraz C.,Bagnis F.,1,100,2,0,Completed,0,2023
Hard,Davidovich Fokina A.,Nakashima B.,25,45,2,0,Completed,0,2023
Hard,Lajovic D.,Cressy M.,76,37,2,0,Completed,1,2023
Hard,Ruud C.,Ivashka I.,4,80,2,0,Completed,0,2023
Hard,Rune H.,Fucsovics M.,8,74,2,0,Completed,0,2023
Hard,Daniel T.,Zverev A.,97,15,2,0,Completed,1,2023
Hard,Cerundolo F.,Kovacevic A.,31,102,2,0,Completed,0,2023
Hard,Eubanks C.,Coric B.,119,20,2,1,Completed,1,2023
Hard,Lehecka J.,Musetti L.,44,21,2,0,Completed,1,2023
Hard,Garin C.,Baez S.,82,33,2,0,Completed,1,2023
Hard,Mcdonald M.,Berrettini M.,55,23,2,0,Completed,1,2023
Hard,Molcan A.,Nishioka Y.,56,34,2,1,Completed,1,2023
Hard,Halys Q.,De Minaur A.,79,18,2,1,Completed,1,2023
Hard,Auger-Aliassime F.,Monteiro T.,6,81,2,0,Completed,0,2023
Hard,Sonego L.,Evans D.,59,29,2,1,Completed,1,2023
Hard,Hurkacz H.,Kokkinakis T.,9,94,2,1,Completed,0,2023
Hard,Khachanov K.,Etcheverry T.,16,73,2,1,Completed,0,2023
Hard,Medvedev D.,Carballes Baena R.,5,84,2,0,Completed,0,2023
Hard,Tiafoe F.,Watanuki Y.,14,123,2,1,Completed,0,2023
Hard,Barrere G.,Norrie C.,65,12,2,0,Completed,1,2023
Hard,Mannarino A.,Shelton B.,62,39,2,1,Completed,1,2023
Hard,Paul T.,Davidovich Fokina A.,19,25,2,0,Completed,0,2023
Hard,Rune H.,Schwartzman D.,8,38,2,0,Completed,0,2023
Hard,Fritz T.,Shapovalov D.,10,30,2,0,Completed,0,2023
Hard,Rublev A.,Kecmanovic M.,7,35,2,0,Completed,0,2023
Hard,Ruusuvuori E.,Daniel T.,54,97,2,0,Completed,0,2023
Hard,Alcaraz C.,Lajovic D.,1,76,2,0,Completed,0,2023
Hard,Sinner J.,Dimitrov G.,11,27,2,0,Completed,0,2023
Hard,Van De Zandschulp B.,Ruud C.,32,4,2,1,Completed,1,2023
Hard,Khachanov K.,Lehecka J.,16,44,2,0,Completed,0,2023
Hard,Tsitsipas S.,Garin C.,3,82,2,1,Completed,0,2023
Hard,Halys Q.,Mcdonald M.,79,55,2,0,Completed,1,2023
Hard,Cerundolo F.,Auger-Aliassime F.,31,6,2,0,Completed,1,2023
Hard,Mannarino A.,Hurkacz H.,62,9,2,0,Completed,1,2023
Hard,Eubanks C.,Barrere G.,119,65,2,0,Completed,1,2023
Hard,Sonego L.,Tiafoe F.,59,14,2,0,Completed,1,2023
Hard,Sinner J.,Rublev A.,11,7,2,0,Completed,1,2023
Hard,Fritz T.,Rune H.,10,8,2,0,Completed,1,2023
Hard,Ruusuvuori E.,Van De Zandschulp B.,54,32,2,1,Completed,1,2023
Hard,Alcaraz C.,Paul T.,1,19,2,0,Completed,0,2023
Hard,Khachanov K.,Tsitsipas S.,16,3,2,0,Completed,1,2023
Hard,Eubanks C.,Mannarino A.,119,62,2,0,Completed,1,2023
Hard,Cerundolo F.,Sonego L.,31,59,2,1,Completed,0,2023
Hard,Medvedev D.,Halys Q.,5,79,2,0,Completed,0,2023
Hard,Sinner J.,Ruusuvuori E.,11,54,2,0,Completed,0,2023
Hard,Medvedev D.,Eubanks C.,5,119,2,0,Completed,0,2023
Hard,Khachanov K.,Cerundolo F.,16,31,2,0,Completed,0,2023
Hard,Alcaraz C.,Fritz T.,1,10,2,0,Completed,0,2023
Hard,Medvedev D.,Khachanov K.,5,16,2,1,Completed,0,2023
Hard,Sinner J.,Alcaraz C.,11,1,2,1,Completed,1,2023
Hard,Medvedev D.,Sinner J.,5,11,2,0,Completed,0,2023
Clay,Cachin P.,Tseng C.H.,67,145,2,0,Completed,0,2023
Clay,Baez S.,Albot R.,32,106,2,0,Completed,0,2023
Clay,Cecchinato M.,Schwartzman D.,96,36,2,0,Completed,1,2023
Clay,Fognini F.,Giannessi A.,97,224,2,0,Completed,0,2023
Clay,Kecmanovic M.,Nardi L.,40,161,2,0,Completed,0,2023
Clay,Zapata Miralles B.,Rocha H.,43,596,2,0,Completed,0,2023
Clay,Shelton B.,Lestienne C.,39,63,2,0,Completed,0,2023
Clay,Van Assche L.,Sousa P.,91,475,2,1,Completed,0,2023
Clay,Thiem D.,Ofner S.,111,122,2,1,Completed,0,2023
Clay,Rodionov J.,Ramos-Vinolas A.,120,52,2,1,Completed,1,2023
Clay,Sousa J.,Zeppieri G.,147,121,2,1,Completed,1,2023
Clay,Halys Q.,Borges N.,80,65,2,0,Completed,1,2023
Clay,Cecchinato M.,Fognini F.,96,97,2,1,Completed,0,2023
Clay,Baez S.,Cachin P.,32,67,2,0,Completed,0,2023
Clay,Ruud C.,Sousa J.,5,147,2,1,Completed,0,2023
Clay,Davidovich Fokina A.,Van Assche L.,24,91,2,0,Completed,0,2023
Clay,Kecmanovic M.,Rodionov J.,40,120,2,0,Completed,0,2023
Clay,Thiem D.,Shelton B.,111,39,2,0,Completed,1,2023
Clay,Zapata Miralles B.,Hurkacz H.,43,12,2,1,Completed,1,2023
Clay,Halys Q.,Bautista Agut R.,80,28,2,0,Completed,1,2023
